round,train_months,feature_count,pr_auc,roc_auc,top3_rows,precision_at_top3,top3_avg_future_return_1m,top3_avg_future_return_2m,top3_avg_future_return_3m,top3_avg_future_max_return_1_3m,top3_hit30_rate,top3_hit40_rate,top3_hit50_rate,top3_hit100_rate,monthly_any_top3_hit30_rate,monthly_any_top3_hit50_rate,monthly_any_top3_hit100_rate,top5_rows,precision_at_top5,top5_avg_future_return_1m,top5_avg_future_return_2m,top5_avg_future_return_3m,top5_avg_future_max_return_1_3m,top5_hit30_rate,top5_hit40_rate,top5_hit50_rate,top5_hit100_rate,monthly_any_top5_hit30_rate,monthly_any_top5_hit50_rate,monthly_any_top5_hit100_rate,top10_rows,precision_at_top10,top10_avg_future_return_1m,top10_avg_future_return_2m,top10_avg_future_return_3m,top10_avg_future_max_return_1_3m,top10_hit30_rate,top10_hit40_rate,top10_hit50_rate,top10_hit100_rate,monthly_any_top10_hit30_rate,monthly_any_top10_hit50_rate,monthly_any_top10_hit100_rate
35,61,104,0.2918971820427822,0.8532494469170065,99,0.3939393939393939,0.15607014426319424,0.19443768233945316,0.2884577227942382,0.4574580817087397,0.40404040404040403,0.35353535353535354,0.32323232323232326,0.15151515151515152,0.7272727272727273,0.6363636363636364,0.36363636363636365,165,0.4,0.1326629006023048,0.28785196150162373,0.34754159714533,0.5261599721657623,0.40606060606060607,0.3696969696969697,0.3393939393939394,0.17575757575757575,0.7272727272727273,0.696969696969697,0.45454545454545453,330,0.4090909090909091,0.1297778896700413,0.27273990639325796,0.40272379785940526,0.5662954516130841,0.41515151515151516,0.37575757575757573,0.3212121212121212,0.15757575757575756,0.8787878787878788,0.7878787878787878,0.6060606060606061
36,61,100,0.2956775128500201,0.8511830778318151,99,0.4444444444444444,0.18523847409760388,0.42619721690710904,0.5167175982863367,0.7184540841992867,0.45454545454545453,0.3939393939393939,0.3434343434343434,0.1717171717171717,0.7272727272727273,0.5454545454545454,0.3333333333333333,165,0.43636363636363634,0.1797735624786115,0.38242015950117386,0.5791034126737364,0.7556526789097575,0.4484848484848485,0.4,0.34545454545454546,0.17575757575757575,0.8181818181818182,0.6666666666666666,0.42424242424242425,330,0.4303030303030303,0.14711977891428404,0.2993241284186567,0.4523340891692008,0.612724459532718,0.44545454545454544,0.38484848484848483,0.3242424242424242,0.17575757575757575,0.9090909090909091,0.7878787878787878,0.6363636363636364
37,61,106,0.2734899505129239,0.8516282864934672,99,0.41414141414141414,0.18335592398160538,0.28380896828578983,0.3351468447874221,0.5300910966430018,0.42424242424242425,0.3838383838383838,0.3434343434343434,0.18181818181818182,0.7272727272727273,0.6363636363636364,0.42424242424242425,165,0.41818181818181815,0.1926994990745858,0.3027931699465577,0.37400726564490017,0.5607121455670432,0.42424242424242425,0.3939393939393939,0.3575757575757576,0.18181818181818182,0.7575757575757576,0.7575757575757576,0.45454545454545453,330,0.4090909090909091,0.1385608381764159,0.26962391317965584,0.40653198813933333,0.5676951936023759,0.41818181818181815,0.37575757575757573,0.32727272727272727,0.1696969696969697,0.8181818181818182,0.7878787878787878,0.6363636363636364
38,61,98,0.2967672037472241,0.8526216480772477,99,0.47474747474747475,0.21507114995318233,0.4071137401246321,0.5629399589245621,0.7276544304099235,0.48484848484848486,0.43434343434343436,0.3838383838383838,0.20202020202020202,0.7878787878787878,0.6363636363636364,0.3939393939393939,165,0.4666666666666667,0.17533804024099814,0.3323035317426015,0.5770541262146204,0.7394407635053323,0.4727272727272727,0.42424242424242425,0.38181818181818183,0.2,0.8484848484848485,0.7272727272727273,0.5454545454545454,330,0.4212121212121212,0.13009435198207003,0.29571123939131894,0.4685959483260162,0.6223025600682857,0.4303030303030303,0.37272727272727274,0.3212121212121212,0.18484848484848485,0.8787878787878788,0.7575757575757576,0.6060606060606061
39,61,96,0.279350277505906,0.8510294398734232,99,0.45454545454545453,0.15427433736192833,0.3545252785781356,0.355303081636654,0.5498477990413132,0.45454545454545453,0.41414141414141414,0.36363636363636365,0.15151515151515152,0.696969696969697,0.5757575757575758,0.30303030303030304,165,0.45454545454545453,0.17207844636614572,0.38044205043737306,0.49459902630839553,0.6835825450800213,0.46060606060606063,0.4,0.3575757575757576,0.18181818181818182,0.8484848484848485,0.6666666666666666,0.42424242424242425,330,0.4303030303030303,0.12995021891670988,0.27485752950017495,0.38578069628448425,0.555041725831664,0.4393939393939394,0.3787878787878788,0.3303030303030303,0.1696969696969697,0.9090909090909091,0.7878787878787878,0.5757575757575758
40,61,104,0.2909366433129644,0.852534354403466,99,0.46464646464646464,0.24674646684152535,0.46694642299123235,0.5355490330934102,0.7201194832495443,0.46464646464646464,0.42424242424242425,0.3939393939393939,0.18181818181818182,0.7272727272727273,0.6363636363636364,0.42424242424242425,165,0.4484848484848485,0.21005170498689107,0.36454053167742584,0.43834859692211137,0.6115017157309942,0.46060606060606063,0.4,0.3575757575757576,0.17575757575757575,0.8181818181818182,0.696969696969697,0.48484848484848486,330,0.42424242424242425,0.1409375367915155,0.2708520454192655,0.3655183471972608,0.5301357634592361,0.43636363636363634,0.3878787878787879,0.3212121212121212,0.1606060606060606,0.9090909090909091,0.7878787878787878,0.6060606060606061
41,61,104,0.2903685736086328,0.8484395272528609,99,0.40404040404040403,0.1886096451153556,0.2794619092084844,0.4208311088223364,0.5939690267365686,0.41414141414141414,0.37373737373737376,0.3434343434343434,0.20202020202020202,0.7272727272727273,0.6363636363636364,0.48484848484848486,165,0.40606060606060607,0.16589796338301815,0.26211858612812744,0.3970162300175554,0.5570925942905005,0.4121212121212121,0.3515151515151515,0.3333333333333333,0.18181818181818182,0.8181818181818182,0.7272727272727273,0.5454545454545454,330,0.4090909090909091,0.13156590562713738,0.26920073178775766,0.3984519300141004,0.5626254962472685,0.4212121212121212,0.37272727272727274,0.3,0.1393939393939394,0.8787878787878788,0.7575757575757576,0.5757575757575758
42,61,102,0.29715758093375455,0.8519081670551818,99,0.42424242424242425,0.18046750399804812,0.28683158576193124,0.4152654305783563,0.5817478975603215,0.42424242424242425,0.3939393939393939,0.36363636363636365,0.1717171717171717,0.6666666666666666,0.6363636363636364,0.36363636363636365,165,0.44242424242424244,0.17960543992449296,0.3715871419474425,0.5294565328455385,0.6832785143599567,0.45454545454545453,0.41818181818181815,0.4,0.19393939393939394,0.7878787878787878,0.7878787878787878,0.5454545454545454,330,0.42424242424242425,0.13670790001735827,0.30287587587393644,0.4676384116479942,0.6263816625919316,0.43333333333333335,0.3878787878787879,0.3424242424242424,0.18484848484848485,0.8181818181818182,0.7878787878787878,0.6363636363636364
43,61,106,0.2855987013073977,0.8528814532790656,99,0.3838383838383838,0.1502833582357809,0.21366713342720434,0.434785216994587,0.6003802221978164,0.3939393939393939,0.32323232323232326,0.29292929292929293,0.18181818181818182,0.6666666666666666,0.5454545454545454,0.42424242424242425,165,0.4121212121212121,0.1634196108544594,0.3101268829120353,0.4866789500950522,0.6665030397769656,0.41818181818181815,0.36363636363636365,0.32727272727272727,0.17575757575757575,0.7878787878787878,0.696969696969697,0.48484848484848486,330,0.42424242424242425,0.1456529379624691,0.2962762503030717,0.43130024334538347,0.6048124160731472,0.4303030303030303,0.3787878787878788,0.32727272727272727,0.1696969696969697,0.8787878787878788,0.7878787878787878,0.5757575757575758
44,61,101,0.30585138814924057,0.8538170469904907,99,0.43434343434343436,0.13507112427649334,0.37188276233308665,0.43968524102591156,0.5970690483993021,0.4444444444444444,0.40404040404040403,0.37373737373737376,0.1717171717171717,0.6666666666666666,0.6363636363636364,0.3333333333333333,165,0.43636363636363634,0.19080602326782553,0.34848999109922685,0.42533260179291077,0.5955125814150138,0.4484848484848485,0.40606060606060607,0.34545454545454546,0.1696969696969697,0.7272727272727273,0.6666666666666666,0.42424242424242425,330,0.43333333333333335,0.153059239720804,0.3024640632546749,0.46199840572807943,0.6116681352896439,0.44545454545454544,0.3878787878787879,0.32727272727272727,0.16363636363636364,0.8787878787878788,0.7878787878787878,0.6060606060606061
45,61,106,0.29850959264471044,0.8526142188284151,99,0.42424242424242425,0.1341945041466829,0.36116537864401616,0.3922926539591892,0.5665362111089619,0.43434343434343436,0.3838383838383838,0.3434343434343434,0.15151515151515152,0.696969696969697,0.5454545454545454,0.36363636363636365,165,0.45454545454545453,0.1824357363934411,0.40457712204925095,0.4773312430715207,0.6483916756379025,0.4666666666666667,0.4,0.3575757575757576,0.1696969696969697,0.8787878787878788,0.7575757575757576,0.5151515151515151,330,0.4303030303030303,0.14435608072898648,0.3043754159616792,0.45176709501074774,0.6063882782416595,0.44545454545454544,0.3787878787878788,0.3303030303030303,0.16666666666666666,0.9090909090909091,0.8484848484848485,0.5757575757575758
46,61,100,0.2664134832337718,0.8428268663270007,99,0.4444444444444444,0.18079978893576296,0.31689201972872094,0.5568970549385615,0.7325789822560491,0.4444444444444444,0.40404040404040403,0.35353535353535354,0.1717171717171717,0.6363636363636364,0.5454545454545454,0.36363636363636365,165,0.42424242424242425,0.16761564557852177,0.2965326771704467,0.47912672149352065,0.6466302953089695,0.44242424242424244,0.3878787878787879,0.3393939393939394,0.16363636363636364,0.8181818181818182,0.696969696969697,0.5151515151515151,330,0.3939393939393939,0.1331930820291498,0.2663759565807283,0.39521599563027354,0.5610861062568907,0.4090909090909091,0.36363636363636365,0.30303030303030304,0.1484848484848485,0.8787878787878788,0.7575757575757576,0.5454545454545454
47,61,102,0.31182791349133177,0.8531574007090453,99,0.48484848484848486,0.25710399252022176,0.5418733203073786,0.7882251416945533,0.9995615029963535,0.494949494949495,0.45454545454545453,0.41414141414141414,0.26262626262626265,0.7272727272727273,0.6666666666666666,0.48484848484848486,165,0.4727272727272727,0.192980341000832,0.4331923562766363,0.6512772611499771,0.8302827110628188,0.4909090909090909,0.4303030303030303,0.3939393939393939,0.24242424242424243,0.8787878787878788,0.7575757575757576,0.6060606060606061,330,0.42727272727272725,0.13854884236315604,0.2997768622963736,0.44676126514872416,0.6088635597125635,0.44545454545454544,0.3878787878787879,0.3333333333333333,0.17272727272727273,0.9090909090909091,0.7878787878787878,0.6666666666666666
48,61,99,0.28535144187958733,0.8528932799876849,99,0.40404040404040403,0.1287653946782311,0.2452080160886478,0.31936585924657696,0.4990544606264842,0.41414141414141414,0.35353535353535354,0.31313131313131315,0.1414141414141414,0.6363636363636364,0.5151515151515151,0.2727272727272727,165,0.41818181818181815,0.13849211534487998,0.2567202661962008,0.48676450924907216,0.6469707493564762,0.42424242424242425,0.38181818181818183,0.32727272727272727,0.18181818181818182,0.8181818181818182,0.696969696969697,0.48484848484848486,330,0.4212121212121212,0.12539486517713025,0.25153138526493934,0.4004932922674583,0.5582985045642139,0.4303030303030303,0.37575757575757573,0.3242424242424242,0.15454545454545454,0.8787878787878788,0.8181818181818182,0.6060606060606061
49,61,99,0.29043115574872125,0.8518873269196702,99,0.46464646464646464,0.22656530366496433,0.35948173517966964,0.4442901738067262,0.6313265250404823,0.46464646464646464,0.40404040404040403,0.3838383838383838,0.20202020202020202,0.7575757575757576,0.6363636363636364,0.42424242424242425,165,0.4484848484848485,0.17687492749857753,0.2829768784476023,0.3645279117499206,0.5442308318445976,0.45454545454545453,0.40606060606060607,0.3575757575757576,0.18787878787878787,0.7575757575757576,0.6666666666666666,0.5151515151515151,330,0.41515151515151516,0.131247559775416,0.24109645362682885,0.31724139621965847,0.49014532408715883,0.4212121212121212,0.37272727272727274,0.31212121212121213,0.16666666666666666,0.8181818181818182,0.696969696969697,0.5454545454545454
50,61,97,0.26953767545310214,0.8475690214089647,99,0.43434343434343436,0.24197447921334225,0.4203513502592866,0.750310439547444,0.930162824461426,0.43434343434343436,0.41414141414141414,0.3939393939393939,0.21212121212121213,0.6363636363636364,0.5757575757575758,0.3939393939393939,165,0.40606060606060607,0.1717209437002842,0.29307657236844636,0.5194790836971914,0.6854057899594661,0.41818181818181815,0.3696969696969697,0.3515151515151515,0.1696969696969697,0.7272727272727273,0.6363636363636364,0.45454545454545453,330,0.4,0.12459436440025522,0.2581425313066966,0.4029257850354847,0.5666259820290674,0.4090909090909091,0.3606060606060606,0.3212121212121212,0.16666666666666666,0.8484848484848485,0.7878787878787878,0.6060606060606061
51,61,99,0.3014571126135255,0.8519769968605415,99,0.46464646464646464,0.21793975924025044,0.34833223642303185,0.48694873361961805,0.6858072795886877,0.47474747474747475,0.43434343434343436,0.37373737373737376,0.24242424242424243,0.7272727272727273,0.6060606060606061,0.45454545454545453,165,0.45454545454545453,0.179288435484476,0.4053174984890919,0.4944586047013574,0.6820304828461558,0.4727272727272727,0.42424242424242425,0.38181818181818183,0.21212121212121213,0.7878787878787878,0.7272727272727273,0.5757575757575758,330,0.403030303030303,0.1278043314420861,0.27209952895473893,0.3538354781396253,0.5162778346440106,0.4121212121212121,0.3606060606060606,0.3090909090909091,0.1606060606060606,0.8484848484848485,0.7272727272727273,0.5757575757575758
52,61,97,0.30011502040524585,0.8529874293285877,99,0.47474747474747475,0.25326931072718806,0.5837707995716329,0.8870680617864191,1.0913148302651754,0.494949494949495,0.43434343434343436,0.3838383838383838,0.24242424242424243,0.7575757575757576,0.6666666666666666,0.45454545454545453,165,0.44242424242424244,0.21300572982486732,0.43842908668354297,0.667022329391837,0.8479615676942082,0.45454545454545453,0.4121212121212121,0.3696969696969697,0.20606060606060606,0.7878787878787878,0.7575757575757576,0.5151515151515151,330,0.4212121212121212,0.13954823047137152,0.3053771024124009,0.4648868097504518,0.6201761077965815,0.43636363636363634,0.38181818181818183,0.3242424242424242,0.17272727272727273,0.8787878787878788,0.7878787878787878,0.6363636363636364
53,61,98,0.286811382863972,0.8491874231776066,99,0.46464646464646464,0.21887140994246254,0.4029044413501778,0.6115394491878587,0.8352777454574455,0.47474747474747475,0.41414141414141414,0.36363636363636365,0.24242424242424243,0.8181818181818182,0.6363636363636364,0.42424242424242425,165,0.4727272727272727,0.18719135870969783,0.34260400125421403,0.5036060460827168,0.6873698006665404,0.48484848484848486,0.4303030303030303,0.37575757575757573,0.21212121212121213,0.8787878787878788,0.7272727272727273,0.5151515151515151,330,0.44242424242424244,0.14668529267030594,0.3044988918131637,0.4755454181366624,0.6325914292621133,0.45454545454545453,0.4,0.3424242424242424,0.19090909090909092,0.9090909090909091,0.7575757575757576,0.6666666666666666
54,61,103,0.2865168674440027,0.849671007187088,99,0.45454545454545453,0.21086881977951835,0.29128549693314265,0.4050679938721631,0.5705684484007464,0.45454545454545453,0.40404040404040403,0.37373737373737376,0.18181818181818182,0.7878787878787878,0.6666666666666666,0.42424242424242425,165,0.44242424242424244,0.1893026377189668,0.3367956447286419,0.44769381230415034,0.626653354520797,0.4484848484848485,0.3939393939393939,0.36363636363636365,0.20606060606060606,0.8484848484848485,0.696969696969697,0.5454545454545454,330,0.4121212121212121,0.12871928048624115,0.2746798406007282,0.40291893031364,0.5679659664471116,0.4212121212121212,0.37272727272727274,0.32727272727272727,0.17272727272727273,0.8787878787878788,0.7878787878787878,0.6060606060606061
55,61,100,0.2782834889526109,0.8490937654781707,99,0.42424242424242425,0.2092188635874681,0.39770574527081687,0.49872385664721686,0.6693373273736801,0.43434343434343436,0.36363636363636365,0.3333333333333333,0.1717171717171717,0.7575757575757576,0.6060606060606061,0.3333333333333333,165,0.44242424242424244,0.1917569065805424,0.34771792072585395,0.4850919543267173,0.6380570890951637,0.4484848484848485,0.3939393939393939,0.3575757575757576,0.18787878787878787,0.8181818181818182,0.7575757575757576,0.5454545454545454,330,0.4121212121212121,0.13574375283449075,0.27662967782399905,0.4406489176509979,0.5923317704539071,0.4212121212121212,0.3787878787878788,0.3242424242424242,0.16666666666666666,0.8484848484848485,0.7878787878787878,0.6363636363636364
56,61,104,0.2942360815046483,0.8527631861928722,99,0.40404040404040403,0.19610459800658486,0.4304513688117588,0.49732452474532224,0.7002668950512745,0.41414141414141414,0.36363636363636365,0.32323232323232326,0.18181818181818182,0.7575757575757576,0.6060606060606061,0.3939393939393939,165,0.40606060606060607,0.1543853333863937,0.31478456121857346,0.4228141077497659,0.6001316365499041,0.42424242424242425,0.3696969696969697,0.3333333333333333,0.16363636363636364,0.8484848484848485,0.7878787878787878,0.5151515151515151,330,0.4303030303030303,0.1401280662932907,0.27336174231318183,0.3838316270336162,0.552255883921211,0.4393939393939394,0.38484848484848483,0.3393939393939394,0.16666666666666666,0.9090909090909091,0.7878787878787878,0.6363636363636364
57,61,101,0.29460572984699496,0.8525579258804601,99,0.47474747474747475,0.17082860787653975,0.31095742110908947,0.40849225849977067,0.588313984375282,0.47474747474747475,0.4444444444444444,0.3939393939393939,0.18181818181818182,0.696969696969697,0.5757575757575758,0.30303030303030304,165,0.46060606060606063,0.1786898492984377,0.32778027642194657,0.5233366199864428,0.6838248927379117,0.46060606060606063,0.41818181818181815,0.37575757575757573,0.19393939393939394,0.8787878787878788,0.7575757575757576,0.48484848484848486,330,0.4090909090909091,0.12909524157840693,0.28113896306588737,0.4459652615711015,0.5912493992918658,0.4212121212121212,0.3575757575757576,0.30606060606060603,0.1606060606060606,0.8787878787878788,0.7878787878787878,0.6363636363636364
58,61,101,0.275039934919373,0.8499419562621546,99,0.36363636363636365,0.15314266481111638,0.3822707865492706,0.5299167227558049,0.6789546561528276,0.3838383838383838,0.32323232323232326,0.30303030303030304,0.15151515151515152,0.696969696969697,0.6363636363636364,0.36363636363636365,165,0.37575757575757573,0.13215975625173007,0.31104101269079504,0.43789396344331294,0.5924353273613521,0.3878787878787879,0.3333333333333333,0.2909090909090909,0.1696969696969697,0.7575757575757576,0.6363636363636364,0.45454545454545453,330,0.4212121212121212,0.14979311466661255,0.2886132192040427,0.37396559508171207,0.5455181264189802,0.4303030303030303,0.38484848484848483,0.3303030303030303,0.16666666666666666,0.8787878787878788,0.7878787878787878,0.5757575757575758
59,61,91,0.28419345798858053,0.8503573386748177,99,0.43434343434343436,0.13781513944820137,0.27869956410405183,0.2538715814763098,0.4489781903688535,0.4444444444444444,0.3838383838383838,0.36363636363636365,0.13131313131313133,0.696969696969697,0.5757575757575758,0.3333333333333333,165,0.42424242424242425,0.15794214266528273,0.2739678018530931,0.4204870420403271,0.6022025966178064,0.4303030303030303,0.3696969696969697,0.3393939393939394,0.1393939393939394,0.8181818181818182,0.6060606060606061,0.45454545454545453,330,0.4090909090909091,0.13698257423551294,0.29458749141197144,0.42677852078090023,0.5958146779619534,0.4212121212121212,0.36666666666666664,0.3242424242424242,0.16363636363636364,0.8787878787878788,0.7575757575757576,0.5757575757575758
60,61,103,0.2857665718000847,0.8526806996800997,99,0.43434343434343436,0.17352923961983616,0.3125862132233357,0.43866538226775975,0.5970310584847148,0.43434343434343436,0.40404040404040403,0.36363636363636365,0.1919191919191919,0.696969696969697,0.6363636363636364,0.42424242424242425,165,0.43636363636363634,0.15280607959429676,0.339202037260074,0.5623900248110002,0.7038389529306643,0.43636363636363634,0.40606060606060607,0.34545454545454546,0.18787878787878787,0.7878787878787878,0.7272727272727273,0.5454545454545454,330,0.4212121212121212,0.13579844607141767,0.28523874098058066,0.434836753342886,0.5989010174597068,0.42424242424242425,0.37575757575757573,0.3212121212121212,0.16363636363636364,0.9090909090909091,0.8181818181818182,0.5757575757575758
61,61,100,0.27917855327095287,0.8483381671704444,99,0.47474747474747475,0.21458464701966098,0.47789626716757644,0.7444702760377502,0.8960097113873161,0.48484848484848486,0.43434343434343436,0.3939393939393939,0.20202020202020202,0.7575757575757576,0.6363636363636364,0.42424242424242425,165,0.4484848484848485,0.19105902236199196,0.36507946692775106,0.5597985882487494,0.7261757834826517,0.46060606060606063,0.4121212121212121,0.3575757575757576,0.17575757575757575,0.8484848484848485,0.7272727272727273,0.48484848484848486,330,0.4,0.13593318014454275,0.2771276952537974,0.42489315432056335,0.5827406208390473,0.4121212121212121,0.3696969696969697,0.3212121212121212,0.1606060606060606,0.8787878787878788,0.7575757575757576,0.5454545454545454
62,61,104,0.2887021732779276,0.8511987284185101,99,0.42424242424242425,0.16879990992202867,0.29504502317256587,0.3984959467752718,0.5695102801112993,0.4444444444444444,0.3838383838383838,0.3434343434343434,0.1717171717171717,0.7272727272727273,0.6363636363636364,0.3939393939393939,165,0.43636363636363634,0.1427441000647292,0.3213781762323289,0.5403930109880443,0.6874854852323339,0.4484848484848485,0.4,0.3515151515151515,0.18181818181818182,0.7878787878787878,0.696969696969697,0.48484848484848486,330,0.4121212121212121,0.12585453806266345,0.2650724448926102,0.4208051094760795,0.5778876546039986,0.42424242424242425,0.37575757575757573,0.3242424242424242,0.15757575757575756,0.8484848484848485,0.7272727272727273,0.5757575757575758
63,61,96,0.28485204671166414,0.8526610340214256,99,0.35353535353535354,0.13396789682146207,0.36213975445657764,0.49107289369184126,0.631937093810325,0.36363636363636365,0.32323232323232326,0.30303030303030304,0.1717171717171717,0.6363636363636364,0.5757575757575758,0.42424242424242425,165,0.4121212121212121,0.18008286104193338,0.35165135306819534,0.4929384677909822,0.6593258203060494,0.42424242424242425,0.38181818181818183,0.34545454545454546,0.21212121212121213,0.7272727272727273,0.696969696969697,0.5454545454545454,330,0.42727272727272725,0.14723402150036236,0.305626404513156,0.40781456210969613,0.575412940226206,0.43636363636363634,0.39090909090909093,0.3333333333333333,0.18484848484848485,0.8787878787878788,0.8181818181818182,0.6363636363636364
64,61,102,0.2838758382879371,0.8503583219577512,99,0.40404040404040403,0.21306733858978955,0.2834783186988747,0.34643666695272846,0.5174038145326024,0.41414141414141414,0.36363636363636365,0.3333333333333333,0.18181818181818182,0.7878787878787878,0.6060606060606061,0.3939393939393939,165,0.4303030303030303,0.18205574027211485,0.3084346909950214,0.38352814034458516,0.5574810492980184,0.44242424242424244,0.38181818181818183,0.3333333333333333,0.19393939393939394,0.8484848484848485,0.696969696969697,0.48484848484848486,330,0.42424242424242425,0.1439730082804528,0.2898966277573903,0.43178622705304764,0.5931354576080234,0.43636363636363634,0.38484848484848483,0.3151515151515151,0.1696969696969697,0.8787878787878788,0.7878787878787878,0.5757575757575758
65,61,104,0.27832874895642146,0.8511763041049385,99,0.47474747474747475,0.22616306161246805,0.38692486879556814,0.4492808704462162,0.6617470001764777,0.48484848484848486,0.4444444444444444,0.3939393939393939,0.1919191919191919,0.7272727272727273,0.6363636363636364,0.42424242424242425,165,0.42424242424242425,0.15810492921201152,0.2916150625872575,0.35081647352146156,0.5514130962571764,0.43636363636363634,0.3878787878787879,0.34545454545454546,0.18181818181818182,0.7575757575757576,0.6666666666666666,0.45454545454545453,330,0.42424242424242425,0.1411207498172886,0.2712394074614283,0.38169447793734673,0.5611220436485089,0.43333333333333335,0.38181818181818183,0.3151515151515151,0.1606060606060606,0.8484848484848485,0.696969696969697,0.5757575757575758
66,61,104,0.2722203306714606,0.8498460861761181,99,0.43434343434343436,0.17320561971737658,0.34930214904521695,0.5359499391362681,0.6982043534737107,0.4444444444444444,0.3939393939393939,0.3434343434343434,0.1919191919191919,0.696969696969697,0.6060606060606061,0.45454545454545453,165,0.41818181818181815,0.14234129669583545,0.34576775923442854,0.49866693154532954,0.6603541993957055,0.4303030303030303,0.3696969696969697,0.3333333333333333,0.18787878787878787,0.7272727272727273,0.6060606060606061,0.48484848484848486,330,0.3939393939393939,0.12596123118087382,0.2739717666205408,0.3747815462703269,0.5367254888322546,0.40606060606060607,0.36363636363636365,0.3090909090909091,0.16363636363636364,0.7575757575757576,0.696969696969697,0.5757575757575758
67,61,100,0.28450868032769877,0.8518393372498222,99,0.3838383838383838,0.16131177136437982,0.2973752495289617,0.3590117091577333,0.5450615968164055,0.3939393939393939,0.35353535353535354,0.32323232323232326,0.18181818181818182,0.696969696969697,0.6363636363636364,0.42424242424242425,165,0.4303030303030303,0.1489177613239256,0.3358942583644264,0.42770614654480615,0.5912208060619785,0.43636363636363634,0.37575757575757573,0.3090909090909091,0.18787878787878787,0.7575757575757576,0.6363636363636364,0.45454545454545453,330,0.42424242424242425,0.13011641938246163,0.2757996768698179,0.36985347261737955,0.5366820060267817,0.43333333333333335,0.38181818181818183,0.3242424242424242,0.1606060606060606,0.8787878787878788,0.7878787878787878,0.5757575757575758
68,61,98,0.294130567702403,0.8517430847759777,99,0.3838383838383838,0.13547473670455829,0.2121802235573757,0.34170911180296637,0.47715922069062633,0.41414141414141414,0.3434343434343434,0.30303030303030304,0.1414141414141414,0.7575757575757576,0.6060606060606061,0.36363636363636365,165,0.43636363636363634,0.1717193126568348,0.365500224384552,0.4986602645657575,0.6512518067299098,0.45454545454545453,0.3939393939393939,0.3575757575757576,0.19393939393939394,0.7878787878787878,0.696969696969697,0.5151515151515151,330,0.4303030303030303,0.13502961990983403,0.29436792467699213,0.4510538975569738,0.6095692811964384,0.44242424242424244,0.39090909090909093,0.3424242424242424,0.17272727272727273,0.8484848484848485,0.7575757575757576,0.5757575757575758
69,61,98,0.2693683778130679,0.8499302114937799,99,0.40404040404040403,0.18627053129020446,0.4562525217153443,0.65757967516967,0.840567760910143,0.40404040404040403,0.3838383838383838,0.36363636363636365,0.21212121212121213,0.6666666666666666,0.6060606060606061,0.42424242424242425,165,0.4121212121212121,0.17795168851841087,0.3804891682273779,0.5536576046541872,0.7306240093690322,0.4303030303030303,0.3696969696969697,0.34545454545454546,0.19393939393939394,0.8484848484848485,0.696969696969697,0.5151515151515151,330,0.42727272727272725,0.14070873666774944,0.2988888869247689,0.4550238323211702,0.6159354828852045,0.43636363636363634,0.38181818181818183,0.33636363636363636,0.1787878787878788,0.8787878787878788,0.7878787878787878,0.6363636363636364
70,61,100,0.3006064897295284,0.8529215766854439,99,0.46464646464646464,0.19052484668957326,0.25433297884492617,0.34295077320510853,0.5276989533528401,0.48484848484848486,0.43434343434343436,0.36363636363636365,0.21212121212121213,0.7272727272727273,0.6363636363636364,0.42424242424242425,165,0.4666666666666667,0.17697357972161754,0.2727420923867708,0.4787325998237759,0.6454125382715,0.47878787878787876,0.41818181818181815,0.36363636363636365,0.21212121212121213,0.8484848484848485,0.7575757575757576,0.5454545454545454,330,0.4484848484848485,0.14408265488258368,0.30643082240093367,0.470292285271608,0.6220753331445132,0.46060606060606063,0.39090909090909093,0.3393939393939394,0.17272727272727273,0.8787878787878788,0.7878787878787878,0.6363636363636364
71,61,96,0.2881185888379253,0.8522738936796921,99,0.47474747474747475,0.22406625545152972,0.39668608088570295,0.4530512425626824,0.6434435011711551,0.47474747474747475,0.4444444444444444,0.35353535353535354,0.18181818181818182,0.7878787878787878,0.6363636363636364,0.3939393939393939,165,0.45454545454545453,0.17579664381475066,0.36678531071907977,0.3998978971453167,0.5970924578623162,0.46060606060606063,0.40606060606060607,0.34545454545454546,0.18181818181818182,0.8181818181818182,0.6666666666666666,0.48484848484848486,330,0.42727272727272725,0.14168760882406167,0.3154827681375714,0.47050555023693474,0.6263315310659202,0.43636363636363634,0.3939393939393939,0.3484848484848485,0.18787878787878787,0.8484848484848485,0.8181818181818182,0.6060606060606061
72,61,103,0.28080313208769464,0.8493865925985126,99,0.4444444444444444,0.21890948232022667,0.3688977682918016,0.5670615908002836,0.7408565526699121,0.46464646464646464,0.42424242424242425,0.3838383838383838,0.23232323232323232,0.7878787878787878,0.6666666666666666,0.48484848484848486,165,0.41818181818181815,0.15840067202632557,0.32217300422223605,0.46898670349635857,0.6395301573557639,0.4303030303030303,0.38181818181818183,0.3393939393939394,0.20606060606060606,0.7878787878787878,0.696969696969697,0.5757575757575758,330,0.41515151515151516,0.14457462269472918,0.2958950703088065,0.45475846440964734,0.6134038976465822,0.4303030303030303,0.36363636363636365,0.3151515151515151,0.16363636363636364,0.9090909090909091,0.7878787878787878,0.6363636363636364
