month,ticker,adj_close,rel_mom_12m_vs_qqq,mom_12m,up_day_volume_ratio_3m,up_day_dollar_volume_ratio_3m,mom_9m,mom_7m,mom_6m,mom_4m_vs_6m,mom_5m_vs_6m,mom_6m_first3m,mom_6m_acceleration,ret_lag_6m,rel_mom_6m_vs_qqq,mom_3m_vs_6m,return_vol_ratio_6m,drawdown_12m,drawdown_12m_abs,volume_change_3m,dollar_volume_change_3m,ma100_slope_1m,volume_ma3_to_12m,mom_5m,core_mom_456_std,ret_lag_5m,price_ma100_ratio,drawdown_change_3m,mom_4m,core_mom_456_avg,core_mom_456_min,core_mom_456_max,ret_lag_4m,volume_change_1m,dollar_volume_change_1m,ma50_slope_1m,mom_6m_last3m,ret_lag_3m,rel_mom_3m_vs_qqq,mom_3m,return_vol_ratio_3m,volatility_6m,volatility_1m_to_6m,volatility_3m_to_6m,avg_abs_daily_return_6m,drawdown_6m,drawdown_6m_abs,recovery_from_6m_low,avg_dollar_volume_6m,dollar_volume_3m_to_6m,large_move_freq_6m,up_big_move_freq_6m,down_big_move_freq_6m,intraday_range_mean_6m,volume_ma1_to_6m,drawdown_change_1m,ma30_slope_1m,price_ma50_ratio,atr_14_to_100d,volume_ratio_3m,ret_lag_2m,ret_lag_6m_std,mom_2m,ma20_slope_1m,volatility_3m,volatility_1m_to_3m,avg_abs_daily_return_3m,ma10_slope_1m,drawdown_3m,drawdown_3m_abs,recovery_from_3m_low,days_since_3m_high_norm,days_since_3m_low_norm,avg_dollar_volume_3m,log_avg_dollar_volume_3m,large_move_freq_3m,up_big_move_freq_3m,down_big_move_freq_3m,intraday_range_mean_3m,price_ma30_ratio,ma5_slope_1m,return_vol_ratio_1m,ret_lag_1m,positive_month_ratio_6m,ret_lag_6m_mean,ret_lag_6m_min,ret_lag_6m_max,rel_mom_1m_vs_qqq,mom_1m,price_ma20_ratio,volatility_1m,avg_abs_daily_return_1m,drawdown_1m,drawdown_1m_abs,recovery_from_1m_low,avg_dollar_volume_1m,price_ma10_ratio,atr_14_to_price,price_ma5_ratio,qqq_mom_1m,qqq_mom_3m,qqq_mom_6m,qqq_mom_12m,source_count,source_weight_sum,theme_count,in_large_cap_core,in_manual_core,trading_day_count_3m,trading_day_count_6m,liquid_vol_score,future_return_1m,future_return_2m,future_return_3m,future_max_return_1_3m,future_max_return_1_3m_pct_rank,monthly_top10_threshold_1_3m,monthly_top5_threshold_1_3m,label_top10_1_3m,label_top5_1_3m,label_boom30_top10_1_3m,label_boom40_top10_1_3m,label_boom50_top5_1_3m,label_mega100_1_3m
2026-08-31,A,153.83999633789062,-0.027982557043988665,0.2340799461815959,1.0856048604116368,1.1135829189504913,0.00823271981361895,0.15418451872201988,0.27275996891211407,0.061172453020641226,0.07954650043948197,0.11912387858555795,0.01815859144871035,-0.0588228350912372,0.09025785334151437,-0.13547749887784577,0.7298493408801519,-0.032452853220813704,0.032452853220813704,-0.4051696478703778,-0.32350986787866964,0.06220285895015998,0.9277828855047318,0.35230646935159604,0.0416479698570468,0.0137743465236555,0.17960146668312826,-0.032452853220813704,0.3339324219327553,0.31966628673215514,0.27275996891211407,0.35230646935159604,0.17291214546950817,0.7234907907733426,0.916179997812437,0.0697789016716317,0.1372824700342683,-0.018036686342074115,0.16585132832932803,0.1372824700342683,0.47543867564675063,0.37372092243473554,0.7419942783512365,0.7726328426016604,0.015004161657123479,-0.032452853220813704,0.032452853220813704,0.40137520792204695,285579749.90696985,1.0753907320232436,0.12698412698412698,0.007936507936507936,0.007936507936507936,0.026941432060050917,1.084973695279781,-0.01701242151019522,0.09175339857613607,0.09786102066946478,1.0799162433067406,0.3260762662613439,0.04170739448742222,0.08550470264085488,0.15817205614103935,0.11171756143928491,0.28874905864046435,0.960345247365805,0.013662166237538562,0.1309732266263497,-0.032452853220813704,0.032452853220813704,0.23973216676379838,0.07936507936507936,0.7936507936507936,307109816.30347115,19.54271595267434,0.12698412698412698,0.0,0.0,0.027098794254335097,0.05736800558461619,0.11321674499983692,0.40318136779059666,0.11180170388530675,0.6666666666666666,0.04388934482209689,-0.0588228350912372,0.17291214546950817,0.07046388960734373,0.11180170388530675,0.02762096138596304,0.27729878614672004,0.012729279048508582,-0.032452853220813704,0.032452853220813704,0.11180170388530675,305471710.28682166,-0.0025998536534916905,0.028387564466359094,-0.007240505268153008,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.45231336389155385,,,,,,,,0,0,0,0,0,0
2026-08-31,AAPL,319.70001220703125,0.12021106566276063,0.3822735688883452,1.0175876386247675,1.0296012191273238,0.1496153876543036,0.2354332064399567,0.21231931102400958,-0.032033638521446806,0.04963164373632467,0.18232832594433912,-0.15696228808364898,-0.03932929687093145,0.029817195453409884,-0.18695327316331944,0.7869039870768998,-0.05911620639155002,0.05911620639155002,-0.4486425197210211,-0.43465676500148986,0.041380327151744556,1.2054315564760487,0.26195095476033425,0.04114744298076869,0.0691911154734397,0.06672264710292963,-0.05767624213996003,0.18028567250256278,0.2181853127623022,0.18028567250256278,0.26195095476033425,0.15108715221843605,-0.708581309707742,-0.6981421626303154,0.008986621403719752,0.025366037860690138,-0.07274245453871875,0.05393489615574987,0.025366037860690138,0.07882261896918462,0.26981603157547707,1.183518947745655,1.1927077059882434,0.012381299794938577,-0.05911620639155002,0.05911620639155002,0.29858709532227223,14468458233.966814,1.166226680087504,0.06349206349206349,0.0,0.015873015873015872,0.021816307374327725,0.517474169716145,0.032538576403489894,0.011057551896150652,0.02529980584219227,0.825689335780696,-0.5096111712534044,0.06756296301144094,0.08104213728317904,0.1058050084139277,-0.04406180890185307,0.32181166005923867,0.9922958842334512,0.014641944883991039,-0.05832790238622221,-0.05911620639155002,0.05911620639155002,0.1629138134791892,0.36507936507936506,0.7142857142857143,16873502012.183828,23.549010300175645,0.1111111111111111,0.0,0.031746031746031744,0.024092696143218552,0.01112571957528341,-0.06678501489606037,0.11217721371801266,0.03582181728617817,0.6666666666666666,0.035265216096640774,-0.07274245453871875,0.15108715221843605,-0.005515996991784844,0.03582181728617817,0.03197532790173718,0.319332385775117,0.01276151320645499,0.0,-0.0,0.057733704572477285,14640987375.416492,0.024328241861901745,0.01888377179196228,0.01947107393042269,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,2.0,8.0,2.0,1.0,1.0,63.0,126.0,0.4920792026436414,,,,,,,,0,0,0,0,0,0
2026-08-31,ABBV,255.47999572753903,-0.010134060934691824,0.25192844229089273,1.3101467288968789,1.3197973536572924,0.14853046513353996,0.16332479577713,0.11786043677053071,0.09971696689979903,0.07499005646337675,-0.05409237191846461,0.23587841908011542,-0.06286626604820633,-0.06464167880006899,0.0639256103911201,0.434388895646295,-0.03944055887889186,0.03944055887889186,-0.5767670801338847,-0.4998292406027398,0.04094459751203705,0.8301472866468574,0.19285049323390746,0.051926875115889164,-0.020308286242734175,0.10793786163580354,0.031111798251299172,0.21757740367032974,0.17609611122492264,0.11786043677053071,0.21757740367032974,0.030285817466402465,-0.5557576258576507,-0.5477204162601379,0.06391638244676479,0.1817860471616508,0.15579635444256645,0.21035490545671054,0.1817860471616508,0.6132508583962557,0.27132469994467723,0.8892789004050087,1.0925291921838598,0.012809660262912918,-0.03944055887889186,0.03944055887889186,0.30356902334882196,1499273333.2673814,1.0674392434009858,0.07936507936507936,0.007936507936507936,0.007936507936507936,0.023958794674860007,0.44238847334999554,0.0075020386319029075,0.02755236792901261,0.017131989272679782,0.8903057966642444,-0.4466860767747951,0.004316355911025971,0.07386870978635503,0.022486394440670354,0.0016429269220166187,0.29643015525008637,0.8139635139885154,0.013980437642840945,0.013393548560553192,-0.03944055887889186,0.03944055887889186,0.20837120212933713,0.1111111111111111,0.9841269841269841,1600383192.5142076,21.19350893346395,0.1111111111111111,0.015873015873015872,0.0,0.023487126100410666,0.0016492728553207936,0.005122358781736169,0.07498216799625869,0.01809194724620622,0.6666666666666666,0.0208859871292101,-0.06286626604820633,0.15579635444256645,-0.023245867031756795,0.01809194724620622,0.0056367179605165685,0.24128333081952147,0.01217281758922339,-0.03944055887889186,0.03944055887889186,0.04790809076939029,1240481484.2576528,-0.020717948067675906,0.020423741381319437,-0.022527626080965812,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.513473332622677,,,,,,,,0,0,0,0,0,0
2026-08-31,ABNB,189.42999267578125,0.1891747176991918,0.45123722092477636,1.2935762115102434,1.370894589373063,0.6191981890312144,0.4642498247309159,0.40204271941412384,-0.05244175153117858,0.0980364261903468,-0.013322500507929824,0.43429614198235167,-0.06535416913008418,0.21954060384352414,0.018930922060298006,1.0175082682453702,-0.005616836347605014,0.005616836347605014,0.14813494044647313,0.6314694872302435,0.07372726029737664,0.9753043510498779,0.5000791456044706,0.07638167334099649,0.11149827341749274,0.2841705771484293,0.06977500488816857,0.34960096788294526,0.41724094430051323,0.34960096788294526,0.5000791456044706,-0.050228006704909345,0.9619744058500914,1.4528563018117762,0.12776698239841977,0.42097364147442184,0.07343791706708913,0.4495424997694816,0.42097364147442184,0.8977012586348038,0.3951247689686311,1.6615205837362892,1.186830818375863,0.01670371808474362,-0.005616836347605014,0.005616836347605014,0.5417106571282366,587782857.8515855,1.1516306137424415,0.1111111111111111,0.023809523809523808,0.007936507936507936,0.030783415253515408,1.3648348853311478,0.00476783043805451,0.15309255227045604,0.19308768819950606,1.0841867394787341,0.37682577996559874,0.058839956742241295,0.11559995222601696,0.3237595010216243,0.21621487929219385,0.46894625291561415,1.3999641381153407,0.019016249389928824,0.2776528468216124,-0.005616836347605014,0.005616836347605014,0.46731203501176855,0.047619047619047616,0.873015873015873,676908733.3349077,20.333047012830228,0.12698412698412698,0.031746031746031744,0.0,0.029609364851596674,0.12982248117472794,0.2632813283800757,0.38110416653717527,0.25019791007365044,0.6666666666666666,0.06306531357758001,-0.06535416913008418,0.25019791007365044,0.20886009579568743,0.25019791007365044,0.06255245688172928,0.6565079367854263,0.02246720026325568,-0.005616836347605014,0.005616836347605014,0.26354052154077534,974866976.7453148,0.016342567215946735,0.027939087693282873,0.0048163744980584955,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.6224594037593718,,,,,,,,0,0,0,0,0,0
2026-08-31,ABT,112.47000122070312,-0.3946601382034812,-0.13259763497789667,1.054321251429226,1.096054074228041,-0.11124757738370161,0.04284349687688138,-0.020345467912534443,0.2679737824177547,0.1305315453745718,-0.2596731766448873,0.5829462246856639,-0.11757627664812365,-0.20284758348313414,0.34361851595331105,-0.06725318990531834,-0.1577395831202686,0.1577395831202686,-0.6431497001456705,-0.5277896160174964,0.014016612776259763,0.8266875749553784,0.11018607746203735,0.13400174185720282,-0.11016280685942059,0.17186010281673592,0.20920768938457135,0.24762831450522027,0.1124896413515744,-0.020345467912534443,0.24762831450522027,-0.057164871337442524,-0.21487809700211236,-0.16459163729387727,0.10534925799150141,0.3232730480407766,0.060046729412394084,0.35184190633583634,0.3232730480407766,0.978911017114585,0.3025204892314786,0.6503196858095007,1.0916200094875539,0.013715228914336007,-0.035998945865760135,0.035998945865760135,0.37199820934472627,1158705410.0287483,0.9679714729710096,0.07936507936507936,0.007936507936507936,0.007936507936507936,0.022689798236212602,0.5629446326981068,-0.01470262131244715,0.13719863112787145,0.10023528936914428,0.9292008008623032,-0.16709412245228372,0.17317481573336702,0.11567176754879428,0.24831576884756235,0.13177170060524857,0.33023741932504613,0.5957381507826927,0.014481487051845982,0.10415212806912222,-0.035998945865760135,0.035998945865760135,0.3024281086254099,0.06349206349206349,0.9682539682539683,1121593782.4850051,20.83801653168734,0.09523809523809523,0.015873015873015872,0.0,0.023481297379920395,0.03441934451243678,0.0804836957946693,0.32556092459651037,0.06404923810713048,0.5,0.0020611380679841362,-0.11757627664812365,0.17317481573336702,0.022711423829167465,0.06404923810713048,0.010943587353899886,0.19673502950795163,0.00989511272564137,-0.035998945865760135,0.035998945865760135,0.06647072062475101,852891432.04422,-0.012745546484401293,0.020519760721785324,-0.015079840059581295,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.5220980350353551,,,,,,,,0,0,0,0,0,0
2026-08-31,ACGL,98.83999633789062,-0.1821980035414963,0.07986449968408826,1.0672288323761376,1.0730717356812152,0.05238499004328245,0.029154471008658644,-0.01308043103374068,0.0594492357751113,0.04277100856834881,-0.10793814301834992,0.21427349548546082,-0.04153772939318867,-0.19558254660434038,0.11941578350085158,-0.0591674906145921,-0.07175062714294589,0.07175062714294589,-0.22484655426928757,-0.14242033940141674,0.010135140904750317,1.0219028015211247,0.02969057753460813,0.03066413233447979,-0.01593914796693985,0.02111443113850675,0.04422009820669581,0.04636880474137062,0.02099298374741269,-0.01308043103374068,0.04636880474137062,-0.05420286678177255,1.2881715497964565,1.249705265578131,0.03230757909214965,0.1063353524671109,0.08641147903684154,0.13490421076217063,0.1063353524671109,0.46136811773155256,0.22107462895366964,0.6439365577622966,1.0425363114131527,0.010586382324597032,-0.07175062714294589,0.07175062714294589,0.1280528787902404,197441806.65360707,0.9615941477742447,0.05555555555555555,0.0,0.0,0.01963034106394065,1.3173493246774681,-0.01587154759698084,0.005568523261418434,-0.006952571321283019,0.8156286785489595,0.6349707075259126,0.035751095281125744,0.05279849962648138,0.01833915953091081,-0.026837924792241008,0.23047832821639014,0.6176634336020813,0.011380266293697204,-0.027302894771628283,-0.07175062714294589,0.07175062714294589,0.1280528787902404,0.36507936507936506,0.9682539682539683,189858885.80408248,19.061791653154568,0.07936507936507936,0.0,0.0,0.01956009906939741,-0.012607176497523964,-0.03733083090878764,-0.1180890607234454,-0.016810926707723106,0.3333333333333333,-0.0010546827552761484,-0.05420286678177255,0.08641147903684154,-0.05814874098568612,-0.016810926707723106,-0.0026286788479691348,0.142358035577003,0.007009659476893592,-0.02274078569940363,0.02274078569940363,0.015931703235454453,162175527.14193434,-0.005603821290698363,0.017372956152967682,-0.011639564402796898,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.15584141704864443,,,,,,,,0,0,0,0,0,0
2026-08-31,ACN,189.6100006103516,-0.5176796333488667,-0.25561713012328213,0.8505536498153824,0.9163236589142516,-0.22593116798714075,-0.26597944221842373,-0.07283822900139092,0.14658849741128543,0.04876849703843411,-0.09612672864268912,0.12189195522841045,-0.049971292658568256,-0.2553403445719906,0.09860345558711225,-0.14318674229998132,-0.3293227640819604,0.3293227640819604,-0.5509013146297791,-0.5393301852418658,-0.020371098847116853,1.2831362011956422,-0.02406973196295681,0.07464952148722592,-0.09110125813305914,0.14206177053042834,0.0986202204221549,0.07375026840989451,-0.007719230851484404,-0.07283822900139092,0.07375026840989451,0.046779750941540854,-0.4844395688663571,-0.4108280210901081,0.011646171204586775,0.025765226585721335,-0.3347944887952171,0.054334084880781064,0.025765226585721335,0.042423694337859155,0.508693946320758,0.6683070634821434,1.193902637731693,0.02261940735316675,-0.09992001884431922,0.09992001884431922,0.5420275528504159,1223306384.7802057,1.0262090261932044,0.24603174603174602,0.07142857142857142,0.047619047619047616,0.040041458129396086,0.5935382351739077,0.12195359135742223,0.22382041262639185,0.22257905180363258,0.9237282845920114,-0.42405301753370106,0.3493655815717358,0.23102029776241523,0.5420275528504159,0.23756244381254987,0.6073310443104973,0.55976680372519,0.027005414121240322,0.20817660967159646,-0.023908056197619265,0.023908056197619265,0.5420275528504159,0.9841269841269841,0.6666666666666666,1255368053.8612244,20.950694637340437,0.30158730158730157,0.1111111111111111,0.06349206349206349,0.04301968411975155,0.11439369562181145,0.16163656576296148,0.4199849719114324,0.1427796691347858,0.5,0.010509660343536323,-0.3347944887952171,0.3493655815717358,0.10144185485682278,0.1427796691347858,0.061681809921670716,0.3399637574767689,0.016670611055549203,0.0,-0.0,0.14388276359729302,986303278.8178217,0.03922085187538049,0.03688396391486721,0.017406609777353088,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.8238730767864122,,,,,,,,0,0,0,0,0,0
2026-08-31,ADBE,291.5199890136719,-0.44479314792073643,-0.18273064469515188,0.8725207885850367,0.9442260498893313,-0.08936999166827142,-0.005899440703591274,0.1109332149891884,0.0736258332988946,0.08834268931281963,-0.012194703564547549,0.13684266708331938,-0.07366335719405293,-0.0715689005814113,0.013714748529583431,0.23748499450468416,-0.20666196104968315,0.20666196104968315,-0.6623800756783762,-0.6202964396683239,0.015413679642182876,1.0360295210593913,0.19927590430200803,0.047331772160133255,0.01242391085120964,0.2078137897963135,0.08606587716787573,0.184559048288083,0.16492272252642648,0.1109332149891884,0.19927590430200803,0.05327096719391444,-0.3471151265766169,-0.23993056050429373,0.05144478296070343,0.12464796351877183,-0.20905824994793265,0.15321682181383156,0.12464796351877183,0.24427674371815425,0.4671167339248474,0.8432127511107183,1.0923898084467436,0.02280595272127116,0.0,-0.0,0.5072642753420469,1415799697.0157804,1.0318424973713909,0.29365079365079366,0.05555555555555555,0.047619047619047616,0.03615985219150823,0.6078418308709629,0.08619492472505175,0.17321670088778562,0.21376237847504576,1.0119688452335887,-0.29406188943984835,0.22139302723517407,0.15707104290971752,0.4219099743372212,0.16863033499607671,0.5102735594944325,0.7718973067953396,0.025591001289945247,0.16508361444228692,0.0,-0.0,0.5072642753420469,0.0,0.7142857142857143,1460882295.1464214,21.102306402572488,0.36507936507936506,0.07936507936507936,0.06349206349206349,0.03890318433254074,0.13120272656921483,0.14791928009776112,0.41680513082728105,0.16417069905495585,0.6666666666666666,0.028089499532211404,-0.20905824994793265,0.22139302723517407,0.12283288477699283,0.16417069905495585,0.08674133499939596,0.39387878630262396,0.019989799836362825,0.0,-0.0,0.16417069905495585,1152491615.9376597,0.06335944058445953,0.03584658055103416,0.03793265044928429,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,2.0,8.0,2.0,1.0,1.0,63.0,126.0,0.8247072096080731,,,,,,,,0,0,0,0,0,0
2026-08-31,ADI,361.7799987792969,0.1968384914091288,0.45890099463471334,0.9992620623551252,1.0420123742723115,0.37631775427724845,0.1705700951845488,0.02281355699105525,-0.12098156444621966,0.11747357304082628,0.16682822293539923,-0.2902522738055823,-0.10302104614435292,-0.15968855857954445,-0.1462376078612383,0.05509717582970058,-0.18788724553928415,0.18788724553928415,-0.39390693367708196,-0.46871339512698706,0.03485832244961151,1.1354186623750953,0.14028713003188154,0.11923186926656755,0.2644119297810239,-0.07488744054959595,-0.14500923399875365,-0.09816800745516441,0.021644226522590793,-0.09816800745516441,0.14028713003188154,0.02881215648237956,-0.05035132136659748,-0.06490325692733812,-0.03620058466480791,-0.12342405087018304,-0.037675707167254546,-0.09485519257512331,-0.12342405087018304,-0.27921692888543304,0.41406036965614157,0.743040376176237,1.0675651417248653,0.019939792774474236,-0.18788724553928415,0.18788724553928415,0.19686878681971076,1589966797.39174,1.107350539931769,0.23809523809523808,0.03968253968253968,0.023809523809523808,0.030743212458570732,0.7453170699034762,-0.012638063984840131,-0.03657548189192317,-0.05764028640627705,0.7627374732478477,-0.24893695207097488,-0.07493015272926662,0.13264961797168245,-0.08910545472204123,-0.006501128613402685,0.44203641721460885,0.6960140858249704,0.021122245039160013,0.0024817690635217105,-0.18788724553928415,0.18788724553928415,0.02379942773386956,0.7619047619047619,0.3492063492063492,1760650591.5653288,21.28894923255761,0.23809523809523808,0.031746031746031744,0.047619047619047616,0.033231889256975164,-0.036707267360387874,0.012740349154907848,-0.04980600587993853,-0.015323493717362635,0.3333333333333333,0.010378947750861123,-0.10302104614435292,0.2644119297810239,-0.05666130799532565,-0.015323493717362635,-0.041356698938632475,0.30766357282897117,0.013364469779717366,-0.07302449546259415,0.07302449546259415,0.0,1371293692.0881,-0.03174955910196453,0.031175225856843226,-0.023762364985907558,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.7867702448210923,,,,,,,,0,0,0,0,0,0
2026-08-31,ADM,81.54000091552734,0.0776951231910652,0.33975762641664975,0.8477594381250421,0.8613667152369947,0.37012029114577505,0.23638569835602619,0.19638673131061846,-0.08827652714984913,-0.06007448158245343,0.16318075377122376,-0.1346331893176893,0.05286793449320348,0.013884615740018758,-0.167839166857084,0.6882023059057764,-0.060266557074002525,0.060266557074002525,-0.38485287846481875,-0.367291926364387,0.025664607103067283,1.145310513368357,0.13631224972816502,0.045087034273029555,0.025450578346360997,0.04991466971614056,-0.029092763986372394,0.10811020416076933,0.1469363950665176,0.10811020416076933,0.19638673131061846,0.07735436109802696,-0.5247677406602096,-0.5080562334999041,0.0005754996984590477,0.028547564453534457,-0.042366480755317015,0.05711642274859419,0.028547564453534457,0.10136600896285969,0.28536191992577586,1.0963009316241517,0.9869171508925575,0.01463198504786511,-0.060266557074002525,0.060266557074002525,0.24827780331083638,289658721.9739157,0.9957239004439732,0.0873015873015873,0.015873015873015872,0.0,0.028614451787815662,0.7442677985457098,0.03192308395726584,0.011887756378055725,0.02284558226886224,1.034843869047767,-0.23622308506883172,0.03756542851816613,0.04025126374363675,0.07405133987455215,-0.028800597621669755,0.28162857298637684,1.1108338026476372,0.013960483685749116,-0.042739434521012254,-0.060266557074002525,0.060266557074002525,0.0929345163389328,0.42857142857142855,0.7301587301587301,288420112.44148374,19.47992870241857,0.09523809523809523,0.015873015873015872,0.0,0.02734996482760183,0.009898512151542693,-0.030738541450274437,0.1124045534158761,0.03516492584809283,0.8333333333333334,0.03100612459142223,-0.042366480755317015,0.07735436109802696,-0.0061728884298701825,0.03516492584809283,0.02603510518531449,0.31284253866468464,0.015622029299102608,-0.004760153645743337,0.004760153645743337,0.07138696230591557,313717282.010578,0.01478833425309789,0.028584051797864933,0.0242431891769741,0.041337814277963014,-0.02856885829505973,0.1825021155705997,0.26206250322558455,1.0,3.0,1.0,1.0,0.0,63.0,126.0,0.3728012294353836,,,,,,,,0,0,0,0,0,0
